"id","composition","proportion","name","location","mass","year"
"1974","Metoclopramide "," 10.9 mg","Heart","Zurich, 
Switzerland","309.1",2010
"1975","mCPP "," 43.3 mg","Mitsubishi","Zurich, 
Switzerland","357.8",2010
"1975","Domperidone "," 29.3 mg","Mitsubishi","Zurich, 
Switzerland","357.8",2010
"1985","mCPP "," 23 mg","Bull","Zurich, 
Switzerland","252",2010
"1985","Amphetamines "," 5 mg","Bull","Zurich, 
Switzerland","252",2010
"1985","Caffeine "," trace","Bull","Zurich, 
Switzerland","252",2010
"1986","Caffeine "," 23.6 mg","Apple","Zurich, 
Switzerland","235.4",2010
"1987","Domperidone "," 10.1 mg","Heart","Zurich, 
Switzerland","116.1",2010
"1987","mCPP "," 8.9 mg","Heart","Zurich, 
Switzerland","116.1",2010
"1987","Caffeine "," 6.5 mg","Heart","Zurich, 
Switzerland","116.1",2010
"1972","Domperidone "," 25.3 mg","Cat","Zurich, 
Switzerland","285",2010
"1972","mCPP "," 19.4 mg","Cat","Zurich, 
Switzerland","285",2010
"1970","Phentermine "," 1","LN","Hicksville, NY","174",2010
"1969","Unidentified "," 1","White Powder","Milton Keynes, England, 
United Kingdom","-",2010
"1968","MDMA "," 1","Green Star","Manchester, 
United Kingdom","254",2010
"1967","MDMA "," 20","White Powder","Boulder, CO","-",2010
"1967","Methylsulfonylmethane "," 1","White Powder","Boulder, CO","-",2010
"1966","MDMA "," 20","Orange Crush","Orlando, FL","-",2010
"1966","Methylsulfonylmethane "," 1","Orange Crush","Orlando, FL","-",2010
"1965","MDMA "," 5","Blue Lacoste Pokeball","Arleta, CA","285",2010
"1965","Caffeine "," 1","Blue Lacoste Pokeball","Arleta, CA","285",2010
"1964","TFMPP "," 2.2","Speckled Heart","St. Petersburg, FL","385",2010
"1964","MDMA "," 2","Speckled Heart","St. Petersburg, FL","385",2010
"1964","Methamphetamine "," 2","Speckled Heart","St. Petersburg, FL","385",2010
"1964","BZP "," 1","Speckled Heart","St. Petersburg, FL","385",2010
"1964","Procaine "," 1","Speckled Heart","St. Petersburg, FL","385",2010
"1963","MDMA "," 1","Purple Alien","Daly City, CA","273",2010
"1962","4-Methylmethcathinone "," 76.3 mg","Celtic Cross","Zurich, 
Switzerland","321.9",2010
"1962","Caffeine "," 16.8 mg","Celtic Cross","Zurich, 
Switzerland","321.9",2010
"1961","MDMA "," 68.1 mg","Mitsubishi","Zurich, 
Switzerland","294",2010
"1961","Caffeine "," 12.6 mg","Mitsubishi","Zurich, 
Switzerland","294",2010
"1961","4-Methylmethcathinone "," 6.9 mg","Mitsubishi","Zurich, 
Switzerland","294",2010
"1960","mCPP "," 27.4 mg","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1960","Domperidone "," 5.7 mg","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1960","Metoclopramide "," 3.5 mg","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1960","Methamphetamine "," 1.2 mg","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1960","Amphetamines "," trace","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1960","MDMA "," trace","Mitsubishi","Zurich, 
Switzerland","278.5",2010
"1959","2C-B "," 5.1 mg","Rolex","Zurich, 
Switzerland","203",2010
"1959","Domperidone "," 2.1 mg","Rolex","Zurich, 
Switzerland","203",2010
"1959","mCPP "," 1.9 mg","Rolex","Zurich, 
Switzerland","203",2010
"1959","Caffeine "," 0.3 mg","Rolex","Zurich, 
Switzerland","203",2010
"1958","2C-B "," 4.3 mg","Rolex","Zurich, 
Switzerland","153",2010
"1958","Domperidone "," 0.8 mg","Rolex","Zurich, 
Switzerland","153",2010
"1958","mCPP "," 0.6 mg","Rolex","Zurich, 
Switzerland","153",2010
"1958","Caffeine "," trace","Rolex","Zurich, 
Switzerland","153",2010
"1956","2C-B "," 7.2 mg","Rolex","Zurich, 
Switzerland","154",2010
"1955","MDMA "," 20","playboy","Houston, TX","288",2010
"1955","Caffeine "," 1","playboy","Houston, TX","288",2010
"1954","MDMA "," 4","red fish","San Antonio, TX","303",2010
"1954","Caffeine "," 1","red fish","San Antonio, TX","303",2010
"1953","MDMA "," 10","Green Maserati","San Antonio, TX","-",2010
"1953","Caffeine "," 1","Green Maserati","San Antonio, TX","-",2010
"1952","MDMA "," 1","cri cri","San Antonio, TX","259",2010
"1951","DXM "," 20","Green Fish","San Antonio, TX","252",2010
"1951","Caffeine "," 1","Green Fish","San Antonio, TX","252",2010
"1950","TFMPP "," 3","green_homer","Bloomfield, MI","289",2010
"1950","BZP "," 2","green_homer","Bloomfield, MI","289",2010
"1950","MDMA "," 1","green_homer","Bloomfield, MI","289",2010
"1949","Caffeine "," 20","nuke","Los Angeles, CA","275",2010
"1949","Methamphetamine "," 1","nuke","Los Angeles, CA","275",2010
"1948","TFMPP "," 10","fleur de lis","Logan, UT","278",2010
"1948","BZP "," 1","fleur de lis","Logan, UT","278",2010
"1947","Amphetamines  ","","Music Note","Zurich, 
Switzerland","213",2010
"1947","Caffeine  ","","Music Note","Zurich, 
Switzerland","213",2010
"1947","GHB  ","","Music Note","Zurich, 
Switzerland","213",2010
"1947","MECOPROP  ","","Music Note","Zurich, 
Switzerland","213",2010
"1946","MDMA "," 1","triple crown","Orlando, FL","296",2010
"1945","MDMA "," 25","wholly molly","Cabin John, MD","-",2010
"1945","Methylsulfonylmethane "," 1","wholly molly","Cabin John, MD","-",2010
"1944","TFMPP "," 5","fleur de lis","San Francisco, CA","291",2010
"1944","BZP "," 1","fleur de lis","San Francisco, CA","291",2010
"1943","MDMA "," 1","Starlight","San Francisco, CA","-",2010
"1942","MDMA "," 2","abby road","San Francisco, CA","-",2010
"1942","Procaine "," 1","abby road","San Francisco, CA","-",2010
"1941","MDMA "," 20","Puma","Los Angeles, CA","355",2010
"1941","Caffeine "," 1","Puma","Los Angeles, CA","355",2010
"1940","TFMPP "," 20","Homer Simpson","Miami, FL","268",2010
"1940","BZP "," 1","Homer Simpson","Miami, FL","268",2010
"1939","None Detected "," ---","triangle","New York, NY","264",2010
"1938","TFMPP "," 4","Superman","St. Paul, MN","298",2010
"1938","BZP "," 2","Superman","St. Paul, MN","298",2010
"1938","MDMA "," 1","Superman","St. Paul, MN","298",2010
"1936","Caffeine "," 2","Green AK-47","High Point, NC","291",2010
"1936","MDPV "," 1","Green AK-47","High Point, NC","291",2010
"1935","Methylone "," 1","Methylone","Alief, TX","-",2010
"1934","MDMA "," 1","Red Diamond","Los Angeles, CA","317",2010
"1933","MDMA "," 1","G Lady","New York, NY","393",2010
"1932","TFMPP "," 3","Pink Monkey","Carthage, NY","329",2010
"1932","Pseudo/Ephedrine "," 2","Pink Monkey","Carthage, NY","329",2010
"1932","Caffeine "," 1","Pink Monkey","Carthage, NY","329",2010
"1931","TFMPP "," 3","White Diamond","Carthage, NY","282",2010
"1931","BZP "," 2","White Diamond","Carthage, NY","282",2010
"1930","MDMA "," 1","white puma","Carthage, NY","176",2010
"1929","MDMA "," 1","G Lady","Deer Park, NY","382",2010
"1928","mCPP "," 1","smiley","Copenhagen, 
Denmark","221",2010
"1927","MDMA "," 1","blue dolphin","Boston, MA","319",2010
"1925","MDMA "," 5","internet explorer","Los Angeles, CA","299",2010
"1925","Caffeine "," 1","internet explorer","Los Angeles, CA","299",2010
"1924","MDMA "," 5","blue bomb","Los Angeles, CA","292",2010
"1924","Caffeine "," 1","blue bomb","Los Angeles, CA","292",2010
"1923","None Detected  ","","PL","Cohasset, MA","221",2010
"1913","MDMA "," 20","MDMA","Burbank, CA","-",2010
"1913","Methylsulfonylmethane "," 1","MDMA","Burbank, CA","-",2010
"1922","Alprazolam "," 1","Green Tablet","New York, NY","135",2010
"1921","MDMA "," 25","Molly","Cotati, CA","-",2010
"1921","Ketamine "," 1","Molly","Cotati, CA","-",2010
"1921","MDA "," 1","Molly","Cotati, CA","-",2010
"1919","BZP "," 1","White Heart","Watertown, NY","28",2010
"1918","Methylone "," 1","methylone","Foster City, CA","-",2010
"1917","MDMA "," 1","mdma","Los Angeles, CA","247",2010
"1916","2C-B "," 1","playboy bunny","San Francisco, CA","250",2010
"1915","MDMA "," 1","Molly","Phoenix, AZ","-",2010
"1914","TFMPP "," 3","Fry Bombs","Bellingham, WA","293",2010
"1914","BZP "," 1","Fry Bombs","Bellingham, WA","293",2010
"1912","TFMPP "," 1","Dubs","Philadelphia, PA","228",2010
"1911","TFMPP "," 1","Dubs","Philadelphia, PA","249",2010
"1908","MDMA "," 1","Blue Superman","Scottsdale, AZ","324",2010
"1907","MDMA "," 1","P.L.","San Francisco, CA","231",2010
"1906","MDMA "," 1","Capsule","McMinnville, OR","136",2010
"1904","MDMA "," 3","Monkey","Miami, FL","328",2010
"1904","Caffeine "," 1","Monkey","Miami, FL","328",2010
"1903","MDMA "," 1","Green Cougar ","Riverside, CA","238",2010
"1901","MDMA "," 5","Dragonfly","Riverside, CA","302",2010
"1901","Caffeine "," 1","Dragonfly","Riverside, CA","302",2010
"1900","MDMA "," 5","Blue Star","Riverside, CA","294",2010
"1900","Caffeine "," 1","Blue Star","Riverside, CA","294",2010
"1899","MDMA "," 1","NY Yankee ","Deer Park, NY","441",2010
"1898","Cocaine "," 100","Cocaine ","Deer Park, NY","-",2010
"1898","Levamisole "," 1 trace","Cocaine ","Deer Park, NY","-",2010
"1897","TFMPP "," 5","Purple Playboy ","Madison, WI","350",2010
"1897","Caffeine "," 4","Purple Playboy ","Madison, WI","350",2010
"1897","BZP "," 1","Purple Playboy ","Madison, WI","350",2010
"1896","MDMA "," 20","Paul Frank","Madison, WI","291",2010
"1896","Caffeine "," 1","Paul Frank","Madison, WI","291",2010
"1895","MDMA "," 1","Shooting Stars ","New York, NY","262",2010
"1894","MDA "," 1","White Lady","Baltimore, MD","315",2010
"1893","BZP "," 3","Green Mysteries","Baltimore, MD","309",2010
"1893","TFMPP "," 3","Green Mysteries","Baltimore, MD","309",2010
"1893","Caffeine "," 1","Green Mysteries","Baltimore, MD","309",2010
"1893","MDMA "," 1","Green Mysteries","Baltimore, MD","309",2010
"1893","Procaine "," 0.5","Green Mysteries","Baltimore, MD","309",2010
"1892","MDMA "," 1","Rolex Crown","Las Vegas, NV","269",2010
"1891","MDPV "," 1","Batman","New York, NY","248",2010
"1890","Caffeine "," 40","Dogs","Sacramento, CA","288",2010
"1890","TFMPP "," 3","Dogs","Sacramento, CA","288",2010
"1890","BZP "," 1","Dogs","Sacramento, CA","288",2010
"1889","MDMA "," 1","WD40","Santa Cruz, CA","-",2010
"1888","MDMA "," 1","Blue Star","Bayshore, NY","232",2010
"1887","MDMA "," 1","Synapse","Atlanta, GA","-",2010
"1881","MDMA "," 2","Transformer","Miami Beach, FL","254",2010
"1881","Procaine "," 1","Transformer","Miami Beach, FL","254",2010
"1882","MDMA "," 1","Lips","Montreal, Quebec, 
Canada","226",2010
"1883","MDMA "," 1","white and red","
Canada","280",2010
"1885","MDMA "," 4","Holy Moly","San Francisco, CA","104",2010
"1885","Procaine "," 1","Holy Moly","San Francisco, CA","104",2010
"1879","DXM "," 1","betsy","Houston, TX","194",2010
"1874","TFMPP "," 10","gun","Madison, WI","292",2010
"1874","Caffeine "," 8","gun","Madison, WI","292",2010
"1874","BZP "," 1","gun","Madison, WI","292",2010
"1874","Procaine "," 0.5","gun","Madison, WI","292",2010
"1873","MDMA "," 1","Diamond","Madison, WI","247",2010
"1872","TFMPP "," 10","Fast Forward","Madison, WI","291",2010
"1872","Caffeine "," 8","Fast Forward","Madison, WI","291",2010
"1872","BZP "," 1","Fast Forward","Madison, WI","291",2010
"1872","Procaine "," 0.5","Fast Forward","Madison, WI","291",2010
"1871","Unidentified "," 1","Molly Pipe","Dallas, TX","377",2010
"1870","MDMA "," 1","transformer","Dallas, TX","249",2010
"1869","MDMA "," 1","Pacman","Scottsdale, AZ","329",2010
"1868","MDMA "," 1","prosumer","Bakersfield, CA","124",2010
"1866","MDMA "," 1","ufc","Los Angeles, CA","274",2010
"1865","Tramadol "," 1","great white hope","Rochester, NY","687",2010
"1864","Oxycodone "," 1","512 ecstasy","Rochester, NY","527",2010
"1863","5-MeO-DPT "," 1","billy idol","Petaluma, CA","-",2010
"2396","MDMA "," 124.3 mg","McDonalds","Zurich, 
Switzerland","291.8",2011
"2395","MDMA "," 126.8 mg","Cross","Zurich, 
Switzerland","237",2011
"2393","MDMA "," 176.8 mg","Apple","Zurich, 
Switzerland","302.6",2011
"2392","MDMA "," 125.5 mg","Diamond","Zurich, 
Switzerland","207.76",2011
"2391","MDMA "," 123.8 mg","X","Zurich, 
Switzerland","337.15",2011
"2377","MDMA "," 13.6 mg","Dolphin","Zurich, 
Switzerland","362.84",2011
"2377","mCPP "," 8.13 mg","Dolphin","Zurich, 
Switzerland","362.84",2011
"2378","MDMA "," 14.1 mg","Dolphin","Zurich, 
Switzerland","291.88",2011
"2378","mCPP "," 14.04 mg","Dolphin","Zurich, 
Switzerland","291.88",2011
"2378","Amphetamines "," 1.9 mg","Dolphin","Zurich, 
Switzerland","291.88",2011
"2379","MDMA "," 120 mg","Dolphin","Zurich, 
Switzerland","358.7",2011
"2379","mCPP "," 9.3 mg","Dolphin","Zurich, 
Switzerland","358.7",2011
"2379","Amphetamines "," 1.9 mg","Dolphin","Zurich, 
Switzerland","358.7",2011
"2376","Quetiapine "," 1","No Logo","Zurich, 
Switzerland","87.3",2011
"2375","Caffeine "," 1","Plain Orange","Baton Rouge, LA","334",2011
"2374","MDMA "," 1","Yellow PG Triangle","Cheshire, England, 
United Kingdom","337",2011
"2373","MDMA "," 1","Purple Nike Pokeball","Los Angeles, CA","312",2011
"2373","Methamphetamine "," 1","Purple Nike Pokeball","Los Angeles, CA","312",2011
"2372","5-MeO-DiPT "," 1","Butterfly","Las Vegas, NV","300",2011
"2372","Caffeine "," 1","Butterfly","Las Vegas, NV","300",2011
"2354","Methylone "," 422 mg","Red Capsule","Detroit, MI","619",2011
"2354","bk-MBDB "," 53 mg","Red Capsule","Detroit, MI","619",2011
"2371","Lidocaine "," 8","Sticky Honey Molly","Toronto, ON, 
Canada","383",2011
"2371","MDMA "," 5","Sticky Honey Molly","Toronto, ON, 
Canada","383",2011
"2371","Procaine "," 2","Sticky Honey Molly","Toronto, ON, 
Canada","383",2011
"2371","TFMPP "," 1","Sticky Honey Molly","Toronto, ON, 
Canada","383",2011
"2370","Unidentified "," 1","White Sand Molly","Toronto, ON, 
Canada","361",2011
"2369","Caffeine "," 1.5","Molly","Phoenix, AZ","349",2011
"2369","Methylsulfonylmethane "," 1","Molly","Phoenix, AZ","349",2011
"2368","TFMPP "," 18","White Yin Yang","Salt Lake City, UT","316",2011
"2368","BZP "," 6","White Yin Yang","Salt Lake City, UT","316",2011
"2368","Caffeine "," 1","White Yin Yang","Salt Lake City, UT","316",2011
"2367","Caffeine "," 1.5","White Lexus","Brisbane, CA","296",2011
"2367","Methamphetamine "," 1","White Lexus","Brisbane, CA","296",2011
"2366","5-MeO-DiPT "," 1","Pink Transformer","Long Island, NY","302",2011
"2366","Caffeine "," 1","Pink Transformer","Long Island, NY","302",2011
"2365","Caffeine "," 1","Blue Dolphin","Long Island, NY","293",2011
"2365","MDPV "," 1","Blue Dolphin","Long Island, NY","293",2011
"2362","MDMA "," 18","Capsule","Queen Creek, AZ","243",2011
"2362","Methamphetamine "," 2","Capsule","Queen Creek, AZ","243",2011
"2362","Procaine "," 1","Capsule","Queen Creek, AZ","243",2011
"2360","Caffeine "," 121.1 mg","Cross","Zurich, 
Switzerland","283.4",2011
"2360","MDE "," 112.8 mg","Cross","Zurich, 
Switzerland","283.4",2011
"2361","Caffeine "," 80.9 mg","WY","Bern, 
Switzerland","106.39",2011
"2361","Methamphetamine "," 25.1 mg","WY","Bern, 
Switzerland","106.39",2011
"2359","mCPP "," 41.7 mg","Shamrock","Zurich, 
Switzerland","230.2",2011
"2358","mCPP "," 37.2 mg","Rolexi","Bern, 
Switzerland","294.82",2011
"2358","Domperidone "," 10.1 mg","Rolexi","Bern, 
Switzerland","294.82",2011
"2357","mCPP "," 33.5 mg","Mitsubishi","Zurich, 
Switzerland","239.3",2011
"2357","Metoclopramide "," 8.4 mg","Mitsubishi","Zurich, 
Switzerland","239.3",2011
"2356","mCPP "," 20.5 mg","Mitsubishi","Zurich, 
Switzerland","259.99",2011
"2356","Metoclopramide "," 4.8 mg","Mitsubishi","Zurich, 
Switzerland","259.99",2011
"2356","Domperidone "," 2.5 mg","Mitsubishi","Zurich, 
Switzerland","259.99",2011
"2355","mCPP "," 39.4 mg","Rolex","Zurich, 
Switzerland","236.95",2011
"2355","Metoclopramide "," 7.2 mg","Rolex","Zurich, 
Switzerland","236.95",2011
"2353","MDMA "," 1","Brown Capsule","San Diego, CA","131",2011
"2349","5-MeO-DiPT "," 1","Transformer","Attleboro, MA","276",2011
"2349","Caffeine "," 1","Transformer","Attleboro, MA","276",2011
"2347","TFMPP "," 9","Yellow Playboy","Honolulu, HI","296",2011
"2347","Dibenzylpiperazine "," 2.5","Yellow Playboy","Honolulu, HI","296",2011
"2347","BZP "," 1","Yellow Playboy","Honolulu, HI","296",2011
"2346","TFMPP "," 4","Yellow Powder","Baton Rouge, LA","216",2011
"2346","Caffeine "," 2","Yellow Powder","Baton Rouge, LA","216",2011
"2346","BZP "," 1","Yellow Powder","Baton Rouge, LA","216",2011
"2345","MDMA "," 9","Capsule","Las Vegas, NV","356",2011
"2345","Caffeine "," 1","Capsule","Las Vegas, NV","356",2011
"2344","Unidentified "," 4.5","Speckled Molly","Danville, IL","492",2011
"2344","Caffeine "," 1","Speckled Molly","Danville, IL","492",2011
"2343","TFMPP "," 9","White Tablet","Baton Rouge, LA","445",2011
"2343","Dibenzylpiperazine "," 1.5","White Tablet","Baton Rouge, LA","445",2011
"2343","Caffeine "," 1","White Tablet","Baton Rouge, LA","445",2011
"2342","TFMPP "," 6","Off-White Tablet","Baton Rouge, LA","306",2011
"2342","BZP "," 2","Off-White Tablet","Baton Rouge, LA","306",2011
"2342","Caffeine "," 1","Off-White Tablet","Baton Rouge, LA","306",2011
"2341","TFMPP "," 18","Yellow Tablet","Baton Rouge, LA","298",2011
"2341","Dibenzylpiperazine "," 6","Yellow Tablet","Baton Rouge, LA","298",2011
"2341","Caffeine "," 1","Yellow Tablet","Baton Rouge, LA","298",2011
"2340","MDMA "," 18","Molly","Boston, MA","56",2011
"2340","Methylsulfonylmethane "," 1","Molly","Boston, MA","56",2011
"2338","TFMPP "," 9","Blue Tablet","Baton Rouge, LA","380",2011
"2338","Dibenzylpiperazine "," 4","Blue Tablet","Baton Rouge, LA","380",2011
"2338","Caffeine "," 1","Blue Tablet","Baton Rouge, LA","380",2011
"2337","TFMPP "," 4.5","Nike","San Luis Obispo, CA","308",2011
"2337","BZP "," 1.5","Nike","San Luis Obispo, CA","308",2011
"2337","Caffeine "," 1","Nike","San Luis Obispo, CA","308",2011
"2336","MDMA "," 124.3 mg","Apple","Zurich, 
Switzerland","283.7",2011
"2335","MDMA "," 128.2 mg","Maple Leaf","Zurich, 
Switzerland","293.3",2011
"2334","MDMA "," 158.7 mg","DC-10","Zurich, 
Switzerland","309.3",2011
"2333","MDMA "," 136 mg","Lacoste","Zurich, 
Switzerland","294.5",2011
"2332","MDMA "," 127.9 mg","Diamond","Zurich, 
Switzerland","205.4",2011
"2331","MDMA "," 138.2 mg","Apple","Zurich, 
Switzerland","291.3",2011
"2328","MDMA "," 215.9 mg","Lacoste","Zurich, 
Switzerland","291.6",2011
"2329","MDMA "," 201.5 mg","Devine","Zurich, 
Switzerland","309.4",2011
"2330","MDMA "," 161.5 mg","Superman","Zurich, 
Switzerland","294.7",2011
"2327","Caffeine "," 1.3","Green Lady","Brisbane, CA","296",2011
"2327","Cocaine "," 1","Green Lady","Brisbane, CA","296",2011
"2326","Unidentified "," 1","White Nothing","Honolulu, HI","236",2011
"2325","TFMPP "," 18","White Capsule","Baton Rouge, LA","661",2011
"2325","BZP "," 6","White Capsule","Baton Rouge, LA","661",2011
"2325","Caffeine "," 1","White Capsule","Baton Rouge, LA","661",2011
"2324","Caffeine "," 2","Unknown Powder","New York, NY","328",2011
"2324","Unidentified "," 2","Unknown Powder","New York, NY","328",2011
"2324","5-MeO-DiPT "," 1","Unknown Powder","New York, NY","328",2011
"2322","Methylone "," 1","Molly","Providence, RI","146",2011
"2320","Methamphetamine "," 1","Pink Molly","Los Angeles, CA","439",2011
"2318","MDMA "," 1","Green Apple","
Brazil","294",2011
"2317","Methamphetamine "," 1.3","Super Mario Head","Sacramento, CA","296",2011
"2317","Caffeine "," 1","Super Mario Head","Sacramento, CA","296",2011
"2316","Methylone "," 1","White Powder","New York, NY","651",2011
"2315","Methylone "," 1","October Phone","Salt Lake City, UT","321",2011
"2314","Benocyclidine "," 1","White Garfield","Salt Lake City, UT","259",2011
"2314","Caffeine "," 1","White Garfield","Salt Lake City, UT","259",2011
"2313","Caffeine "," 1.2","Yellow Mario","Brisbane, CA","359",2011
"2313","Methamphetamine "," 1","Yellow Mario","Brisbane, CA","359",2011
"2312","Caffeine "," 1.1","Orange Mario","Brisbane, CA","408",2011
"2312","Methamphetamine "," 1","Orange Mario","Brisbane, CA","408",2011
"2310","2C-B "," 1","Green Wheel","Montreal, Quebec, 
Canada","502",2011
"2309","Caffeine "," 2","Purple Dog","Albany, NY","308",2011
"2309","5-MeO-DiPT "," 1","Purple Dog","Albany, NY","308",2011
"2309","Benocyclidine "," 0.9","Purple Dog","Albany, NY","308",2011
"2308","Caffeine "," 5","Red Monkey","Long Island, NY","280",2011
"2308","MDMA "," 1","Red Monkey","Long Island, NY","280",2011
"2307","Benocyclidine "," 10","Blue Butterfly","San Jose, CA","268",2011
"2307","Caffeine "," 10","Blue Butterfly","San Jose, CA","268",2011
"2307","5-MeO-DiPT "," 1","Blue Butterfly","San Jose, CA","268",2011
"2306","MDMA "," 20","Capsule","Las Vegas, NV","246",2011
"2306","Caffeine "," 1","Capsule","Las Vegas, NV","246",2011
"2305","MDMA "," 10","HH","Las Vegas, NV","278",2011
"2305","Caffeine "," 5","HH","Las Vegas, NV","278",2011
"2305","Methamphetamine "," 1","HH","Las Vegas, NV","278",2011
